"","begintimes","endtimes","gesture_type","hand","gesture_duration","gesturesid","ppn","sfeat_envaccpeaksd","sfeat_envaccpeaks","sfeat_maxenvacc","sfeat_maxenvvel","sfeat_maxenv","sfeat_meanf","sfeat_maxf0","kfeat_wristindexdistanceright","kfeat_wristindexdistanceleft","kfeat_thumbindexdistanceright","kfeat_thumbindexdistanceleft","kfeat_wristwidthleftright","kfeat_wristheightright","kfeat_wristheightleft","kfeat_timetospeedright","kfeat_timetospeedleft","kfeat_avjerkright","kfeat_avjerkleft","kfeat_peakswristright","kfeat_peakswristleft","kfeat_maxspeedelbowright","kfeat_maxspeedelbowleft","kfeat_maxaccwristleft","kfeat_maxspeedwristright","kfeat_maxspeedwristleft"
"771",214400,215070,"beat","right",670,"event_code229","8",3.333,0.00597014925373134,91.57886983,4.835577295,0.6767581,138.369731906977,156.268747,0.0634928884659637,0.326708147040109,0.0256587112090488,0.101927939579935,0.238826030696043,-0.364699828015478,-0.323097259519877,0.776119402985075,0.776119402985075,12.3293336080468,18.531717591387,2,2,44.578935107333,82.3697261185877,34.3253945378155,103.894092431484,111.617378286998
"772",215070,216780,"iconic","right",1710,"event_code230","8",4.375,0.00526315789473684,96.48633301,3.715066012,0.739801602,121.484915542857,173.874717,0.173534313474279,0.137115894513124,0.0490744889790568,0.0216496091920478,0.206490848853232,-0.339999645188837,-0.315296726602538,1.00584795321637,0.56140350877193,24.4031721679926,27.290669271802,13,13,60.9210139190963,84.9321507203055,40.9918305139035,96.4802653792367,109.984601779653
"773",217240,218050,"iconic","right",810,"event_code231","8",4,0.00493827160493827,40.64416838,1.2292753,0.417448767,141.515709014085,175.488494,0.165201804199047,0.173799644717388,0.0264145515113331,0.0413789989221176,0.167936957989865,-0.41392730425173,-0.437772457590773,0.197530864197531,0.0493827160493827,13.4152050156942,17.6646458770765,3,5,46.7917478893597,56.1727767877723,22.5745217384921,63.2089782897774,79.5308040907715
"774",218500,219720,"iconic","right",1220,"event_code232","8",4,0.00573770491803279,56.94325547,3.668438244,0.491430392,141.988214242857,183.069554,0.326272619298395,0.17346529295141,0.0389011577991608,0.0537002754559701,0.139662440792648,-0.374686919523806,-0.43822221262192,0.491803278688525,0.459016393442623,31.1524311686998,23.7842337524686,8,6,54.1065945917045,47.8300957033307,99.4849817845345,171.885552244155,95.9633006147504
"775",221110,222340,"iconic-deictic","right",1230,"event_code233","8",4,0.0048780487804878,96.98218733,3.570012993,0.611789348,150.425044147368,196.890733,0.060760722151089,0.079291328496702,0.0652154347067981,0.0176659259630761,0.201440402002219,-0.295758966290966,-0.333056253224402,0.48780487804878,0.48780487804878,39.8575883055239,29.6214050612428,8,7,99.1368264613484,109.018674840041,87.5064055258591,192.82497039098,152.538972102338
"776",222350,223020,"deictic","right",670,"event_code234","8",5.5,0.00447761194029851,93.20354998,4.175120988,0.598374738,145.311833414634,190.414275,0.0280427584389514,0.159507394320073,0.0614074810883599,0.10535104262718,0.206301208959109,-0.287600799080587,-0.326854614646036,0.895522388059702,1.01492537313433,24.9639450273661,22.1594206332356,6,4,42.9889465477581,71.9180421102036,53.2041447595023,91.3548123971309,86.3415185577468
"777",223020,223830,"deictic","right",810,"event_code235","8",5,0.00493827160493827,75.10895444,2.560746061,0.768134957,129.58385396875,145.620758,0.0278701738647082,0.147408026776537,0.0230084686513291,0.0810711202250616,0.198992488585781,-0.303547112686795,-0.364973837680426,0.197530864197531,0.197530864197531,24.8630602479503,17.8818571150349,6,5,42.561079820569,40.0453672110732,34.5499714263781,92.4399552891111,58.3784619612884
"778",223830,226310,"iconic","right",2480,"event_code236","8",4.385,0.00564516129032258,82.71996808,4.338953926,0.599525598,133.871948044643,217.605566,0.167190421665323,0.154572410737419,0.0148372322623721,0.0442689138274224,0.141700177924414,-0.27815205950808,-0.40176839209644,0.629032258064516,0.516129032258065,27.7480534526646,18.9207955140138,15,15,51.7244044791806,74.4600660017848,64.8792910605011,131.189432688565,84.6158431727429
"779",229620,231765,"iconic","right",2145,"event_code237","8",5,0.00512820512820513,80.76873007,4.27922458,0.630976409,137.846965242424,183.044531,0.17531447240983,0.100334578432097,0.0798205479010416,0.0816629855639638,0.192372103984049,-0.379716587117727,-0.354986294032203,0.317016317016317,0.391608391608392,30.8668442112124,25.5314415771495,17,15,100.761925259838,92.4545143958638,72.6239822610991,184.82810267492,117.904081959541
"780",235770,237790,"iconic-deictic","right",2020,"event_code238","8",4.3,0.00544554455445545,90.30860189,4.957561714,0.832984033,146.591428170732,265.725618,0.166052328929164,0.0702590490114989,0.0234570356790508,0.0234044396710706,0.169921102629976,-0.404400628005868,-0.421460410196629,0.336633663366337,0.277227722772277,23.5953697121797,21.812680369698,15,14,60.5624663495981,77.4440280992358,63.2526140823224,123.939336194628,115.133747959664
"781",239550,241170,"beat","right",1620,"event_code239","8",4.286,0.00493827160493827,112.0166002,4.768412538,0.783214194,135.384893812227,173.483179,0.139466819267561,0.0855146432351405,0.038755123036716,0.0589475040672455,0.183311577181127,-0.374455791154783,-0.403788557432096,0.518518518518518,0.518518518518518,27.7769870690217,25.0259782762541,11,12,70.9438835257308,83.0587311291653,57.2701306703933,153.550629371986,157.036053869048
"782",241170,242320,"iconic","right",1150,"event_code240","8",4,0.00434782608695652,119.8592666,2.268525912,0.651253943,135.275259924419,164.612695,0.0872814538869535,0.155736308190764,0.0607840182561557,0.0370273457153462,0.155182687447578,-0.412528512492221,-0.413977810383113,0.973913043478261,0.939130434782609,19.8129384279393,26.2506658184148,8,9,55.1405411523849,49.4151270968785,33.6222637544033,101.774921218633,83.7497100705128
"783",242610,243830,"iconic","right",1220,"event_code241","8",3.8,0.00491803278688525,90.05034001,3.86796316,0.670496422,139.323163263158,151.837296,0.1708334990717,0.133954437331184,0.0193219902965821,0.0488621897434113,0.165734170161211,-0.398094581476164,-0.422560869299476,0.918032786885246,0.819672131147541,24.7727110662875,18.6107374028047,8,7,47.8623896148954,49.486444448182,44.9859683169029,114.042402754814,83.1260610085484
"784",244520,246650,"iconic-beat","right",2130,"event_code242","8",4.7,0.00516431924882629,122.4538422,4.923344027,0.798130168,144.677297842105,281.187497,0.114306672136171,0.0631528005638615,0.0302410650188081,0.0403621378100838,0.178807929944419,-0.219593306176338,-0.228576489273664,0.563380281690141,0.544600938967136,26.7791167269281,30.5393930946236,13,15,84.3683698157259,98.6690997035067,60.176769258685,133.758983634024,157.458148652372
"785",246650,247990,"iconic","right",1340,"event_code243","8",3.857,0.00597014925373134,71.13944692,2.434259149,0.687195414,142.632406115044,264.679911,0.137013973248918,0.155724165704997,0.0302842719363315,0.0495317902573128,0.136877099868405,-0.381481615119842,-0.389842295658757,0.597014925373134,0.597014925373134,18.0068030461525,20.7457670335547,9,10,45.6163012856889,49.752238315071,27.7172415853098,73.2456863163239,91.9908581007484
"786",250840,252250,"iconic","right",1410,"event_code244","8",5.6,0.00425531914893617,114.5976117,4.776104277,0.772619893,141.412538525641,196.007501,0.0460066650453536,0.0438056974685509,0.0443365437507353,0.0683862634891152,0.223646108163411,-0.255102992969737,-0.295641997334141,0.283687943262411,0.595744680851064,19.5448575967214,21.7600873215411,10,11,70.524443337825,61.5262158971991,30.338528430336,99.3854057237929,126.945138115043
"787",252260,253340,"iconic","right",1080,"event_code245","8",5.5,0.00462962962962963,66.30209122,3.613253778,0.555800882,147.620553980769,240.460931,0.0955074319494839,0.327232244945618,0.0462530477027522,0.0528947496534855,0.262408498754817,-0.258044807812475,-0.276075415214634,0.185185185185185,0.185185185185185,31.8918131459392,38.5186546694535,8,9,106.113925369362,151.786584782726,68.011257497887,143.90577643743,200.904863597129
"788",253340,254530,"iconic","right",1190,"event_code246","8",4.4,0.00504201680672269,132.0760238,5.399003516,0.760671546,144.843586034091,265.403083,0.127810367709847,0.069565073737611,0.0570174579528854,0.0283976369175553,0.172305894806977,-0.340254040057208,-0.372508743839664,0.0336134453781513,0.0336134453781513,17.4608073201718,11.0507778764788,8,7,53.2631225844588,56.4973734404929,41.2620135429889,86.7150005908448,82.2897784176929
"789",257640,259300,"iconic","right",1660,"event_code247","8",5,0.00481927710843374,93.150476,3.840665624,0.626100363,133.253771220994,209.649659,0.0976489770900689,0.199287173534968,0.0277736324322501,0.0217208721343883,0.190117926827233,-0.310458380646097,-0.298424535708787,0.578313253012048,0.963855421686747,30.6008095847416,26.0764588677799,13,13,68.7231372979496,54.8940826671314,61.9935736435525,125.708725646387,109.309627196038
"790",259300,260670,"iconic-beat","right",1370,"event_code248","8",5.167,0.00510948905109489,95.00634647,3.493426163,0.609715008,142.341930851485,252.238675,0.0430931132720075,0.0692740059773466,0.0823355738223473,0.0376403563597455,0.138555623884421,0.0143469548818747,-0.202357214495122,0.0291970802919708,0.875912408759124,26.5156072894923,47.0277196538084,10,9,71.6722997697915,119.537282245826,32.7215272760196,88.0326195325742,261.121525446076
"791",260670,262550,"iconic","right",1880,"event_code249","8",4.1,0.00585106382978723,96.19786472,5.19921509,0.765528841,160.460449756098,252.06648,0.199976101005235,0.16425614323806,0.0742635027346715,0.0590240011397033,0.112977697144852,0.0869212977506739,-0.331997054508532,0.680851063829787,0.404255319148936,34.6931094422456,31.6349363873653,12,13,84.557229263057,101.45288005646,81.045413331518,166.225734315597,134.859368262385
"792",267050,268160,"deictic-beat","right",1110,"event_code250","8",3.75,0.0045045045045045,71.32783657,3.372829074,0.665334302,159.881134205128,232.311537,0.162595393497898,0.0756611662297747,0.0595965416171399,0.0660817247402581,0.180891487029865,-0.279382364126783,-0.259520816572066,0.396396396396396,0.540540540540541,23.2012976186795,29.5551294274489,8,7,47.9061533109728,70.4841358427271,42.7579749526751,109.906049131951,117.752093593292
"793",268160,269180,"move","right",1020,"event_code251","8",6,0.00392156862745098,89.34740703,5.262420698,0.72028553,179.97174673913,256.623568,0.156413770802223,0.0910234024802682,0.0183940871368955,0.0723349273434029,0.209689428354368,-0.255548328867385,-0.271356539052873,0.901960784313726,0.431372549019608,19.768136177426,19.4618011251869,6,6,43.2631649213442,65.5206720739791,37.8322084120399,90.5210601955205,116.136024824689
"794",269180,271020,"iconic","right",1840,"event_code252","8",5.25,0.00489130434782609,70.86502376,3.235555723,0.623481412,179.27006829661,264.609494,0.147169426287664,0.0467268802219655,0.0385025367705926,0.0612954727871237,0.224796201316,-0.250371904203023,-0.271532820614304,0.0869565217391304,0.652173913043478,16.9842937150893,20.0659440860489,10,11,53.2087404549232,67.8132622242188,30.8894538180503,73.3969146521006,82.5186884436528
"795",271670,273220,"deictic-beat","right",1550,"event_code253","8",3.667,0.00645161290322581,99.6816192,4.253346884,0.696359125,152.202064367816,188.98954,0.0650435067712174,0.290547507747829,0.0401857239873156,0.0654420293993204,0.221230253164409,-0.358851610855927,-0.339782270333886,0.129032258064516,0.129032258064516,19.9240068404766,25.7608203075565,11,10,102.641702978598,90.0425790393266,90.9853453110645,150.07280696744,149.194279950272
"796",275290,276820,"iconic","right",1530,"event_code254","8",4.429,0.00522875816993464,77.0437219,2.622979668,0.563539363,134.211841564103,182.176004,0.128807027729263,0.177158870870354,0.0297575703635351,0.0552320769407956,0.12663671093746,-0.295240964129397,-0.386754502112301,0.836601307189543,0.836601307189543,23.8485389409979,19.2363848282424,11,12,74.5876053566568,77.4402747070347,32.6769920697387,95.4395508276292,103.14599250811
"797",278130,278960,"deictic","right",830,"event_code255","8",4,0.00481927710843374,90.72979556,3.037107727,0.593133378,140.832329428571,158.227321,0.0889974143760026,0.122986092757906,0.0730479182410135,0.0530238474164253,0.184795191771342,-0.415925633963414,-0.42511699060064,0.0481927710843374,0.0481927710843374,16.6683280335497,23.4995409555069,6,6,59.2217399242617,58.0653583695019,15.6465742501005,86.9129704088731,89.1046866698112
"798",278970,280510,"beat","right",1540,"event_code256","8",4.143,0.00519480519480519,66.65103311,3.268782897,0.616308758,132.953649978261,170.263966,0.124056604667782,0.116633514700522,0.0243655085990702,0.0178104191729086,0.180605534438291,-0.383156643309088,-0.398359188912786,0.337662337662338,0.987012987012987,14.4399918911395,13.4242578521527,8,10,35.9944541830458,33.6740497825556,28.2587936384604,73.0573280094538,62.8327708650771
"799",282090,283970,"beat","right",1880,"event_code257","8",4.444,0.00531914893617021,58.14247311,3.002227819,0.55443416,136.654293881988,217.189184,0.13975514415823,0.116577346319306,0.0483357055930097,0.0556891955107719,0.17227250997779,-0.370414857651162,-0.398662627618226,0.0851063829787234,0.0638297872340425,17.5125394250522,16.1081544324132,10,11,45.1749312021546,51.0933680708643,45.8365726908164,148.672650474305,103.765845060986
"800",285650,286460,"beat","right",810,"event_code258","8",4,0.00617283950617284,36.45694059,3.313115601,0.655818872,141.362318,282.500366,0.112955892573129,0.131482944082199,0.0500811774653474,0.0632469947766054,0.167158378270324,-0.421203071009226,-0.42457523857506,0.296296296296296,0.296296296296296,14.103920093734,16.8747826234654,5,5,38.3377557689836,41.9902208714666,30.4085094281624,70.2648941510069,90.9971722793688
"801",287520,288990,"deictic-beat","right",1470,"event_code259","8",4.286,0.0054421768707483,91.47600547,5.450477294,0.726243444,137.501816316327,203.030486,0.101824540170422,0.0823696644177505,0.0304495970808367,0.0596295962280348,0.187034638104954,-0.398162058933577,-0.39589813113764,0.897959183673469,0.897959183673469,16.113000127167,12.0108565855573,9,9,43.5607691551184,43.1866669511839,55.0706848111462,114.613328200825,70.4933510730556
"802",289330,290900,"deictic-beat","right",1570,"event_code260","8",4.286,0.00509554140127389,69.54013629,3.706344753,0.652182688,152.641688173913,188.637206,0.0853802420896132,0.0548828812429452,0.0376322032365799,0.0684937821467185,0.275862546190505,-0.389021114111491,-0.281734540528005,0.152866242038217,0.152866242038217,36.4829018281451,38.1442267369697,11,10,100.483069782215,110.449421424331,71.0625479766481,171.895730191171,195.744974134193
"803",291830,293100,"iconic","right",1270,"event_code261","8",4,0.00551181102362205,67.07958763,2.895487793,0.675996026,166.358605916667,214.168912,0.0640629003607746,0.137679926184219,0.0288378154149732,0.068879317130186,0.174267978647107,-0.245272334572901,-0.239997801560799,0.661417322834646,0.031496062992126,29.7795501371865,39.7805799564568,8,8,69.5187198382749,80.9630053072183,51.599730395607,128.189387165562,149.288490815439
"804",293110,294790,"deictic-beat","right",1680,"event_code262","8",4.714,0.00476190476190476,82.97361063,2.973641499,0.666933419,169.648086596154,229.950561,0.139672225806618,0.159363225682798,0.0231193058043282,0.0882870655974912,0.142190847426247,-0.339483478475901,-0.348299347977676,0.452380952380952,0.0476190476190476,19.5779453464267,13.0640294519782,12,10,40.1489088826576,39.2602930350562,29.4885928564499,83.4192968243572,56.3363963431508
"805",295480,297990,"iconic-deictic-beat","right",2510,"event_code263","8",4,0.00557768924302789,107.7779256,4.097734124,0.773489818,137.134333830846,183.845479,0.16108928436012,0.149269096659852,0.104704658826566,0.0193496223761799,0.134308657011196,-0.189236487970752,-0.448858450796799,0.350597609561753,0.780876494023904,26.2459439348926,16.1077850759325,18,16,105.818405989876,69.547315488345,53.3678315065275,160.321477390751,90.1689557505743
"806",305550,306620,"iconic","right",1070,"event_code264","8",3.833,0.00654205607476636,69.6627014,3.108936211,0.623841866,139.226770192308,155.1288,0.0768498010463282,0.161828825532926,0.0608470001788783,0.0234484351101823,0.203138855101744,-0.195921270506027,-0.259258686560503,0.97196261682243,1.00934579439252,35.0011639621737,20.1404550824419,7,5,81.7387004869924,103.166239038656,45.3955817852934,103.706491927277,125.055017844662
"807",306620,307150,"iconic","right",530,"event_code265","8",3,0.00566037735849057,38.51217186,1.783644437,0.599031834,140.870725575758,162.010372,0.0840380327972163,0.0765327670159417,0.0683666717683316,0.0628245163521091,0.181092019742256,-0.200786268702061,-0.231449325811177,0.905660377358491,0.0754716981132075,25.6074183472855,39.6733401177264,2,2,47.0892180873262,74.6858802558331,45.1569481012871,89.6164533398248,120.642334247953
"808",307150,307950,"iconic","right",800,"event_code266","8",5.333,0.005,80.00836581,3.70504764,0.545595365,150.297680897436,226.382403,0.0697654855532058,0.11402243258798,0.0420313113411791,0.041420862302041,0.151604067154828,-0.227813850396776,-0.283959154696653,0.6,0.6,40.0948906692551,48.4996868834567,4,6,107.856124706211,143.196666186208,88.148782865499,211.313176825784,218.092952377822
"809",307960,309240,"deictic","right",1280,"event_code267","8",3,0.00703125,60.20760049,3.583734622,0.688304276,142.708912936709,226.865784,0.110557279243806,0.100423098478017,0.0423750942135856,0.0668077029548502,0.138667762242371,-0.251507011226699,-0.326666645482419,0.0625,0.21875,9.81873701852717,14.635958751833,7,8,52.6326768165689,53.2726864441202,18.2011812140262,99.7749399898188,84.0040275126117
"810",319080,320900,"iconic-beat","right",1820,"event_code268","8",4.667,0.00549450549450549,71.41123894,3.176635654,0.630980856,129.436970050847,151.258692,0.147911924894228,0.0951866892629996,0.0354798389204031,0.0641416657546318,0.146808651804855,-0.415264031504613,-0.416540355142221,0.153846153846154,0.153846153846154,13.8553338586704,18.88776420734,12,12,54.2436360449994,69.7378999801883,34.476426620619,91.3569163010854,86.6967365653312
"811",321690,323450,"iconic-beat","right",1760,"event_code269","8",3.9,0.00625,95.96688703,5.115519162,0.805544319,129.911830544776,173.914576,0.134709908545182,0.147920563360144,0.0204153422419351,0.0260605099654604,0.138351148989941,-0.356734393899779,-0.35352124619982,0.568181818181818,0.840909090909091,15.9562984652116,17.2951821373732,13,12,67.1881719335596,53.9634009782947,38.8988096637318,66.8051704142118,69.7510406416369
"812",324370,326120,"iconic","right",1750,"event_code270","8",2,0.012,0.00520551,1.31e-05,0.000293862,131.817970256,139.49084,0.163873635010813,0.118042548952025,0.0508804661717772,0.0214632825215354,0.166972597256761,-0.363170237158137,-0.357319861102357,0.411428571428571,0.662857142857143,24.606967621054,18.5014126093046,12,11,83.8167653332175,61.2270352552504,48.3618918436439,113.368197599664,83.400327822203
"813",326210,327627,"discourse-iconic","right",1417,"event_code271","8",2,0.0119971771347918,0.003613068,4.66e-05,0.000183796,132.527470396825,165.774324,0.130309567366693,0.122967693281908,0.0194071051633123,0.0171454911010878,0.154323929605188,-0.399441523236795,-0.422008774322935,0.846859562455893,0.592801693719125,19.7955914988433,22.991005048422,8,9,51.6326830572261,69.8906125565297,30.7370338873086,67.0218065534883,97.5597716487978
"814",335090,336600,"deictic","right",1510,"event_code272","8",3.625,0.00596026490066225,71.33275391,2.483947671,0.552268526,117.630432861111,211.537647,0.190953412423525,0.196504485785404,0.0428047690358723,0.0850086022242914,0.17290896654552,-0.367235614493574,-0.403105958026622,0.980132450331126,0.768211920529801,27.560806237069,12.8911949121102,10,10,51.7574218590936,41.678298929309,58.5443424920724,116.670857997045,75.7700514108117
"815",336600,337570,"discourse","right",970,"event_code273","8",2.571,0.00824742268041237,93.84848425,5.947968227,0.46017354,150.870910947368,197.362373,0.0525090995114891,0.174631524378113,0.049580410705238,0.044192366798377,0.2082073713419,-0.276505366748598,-0.271861870449061,0.824742268041237,0.742268041237113,24.9240805877888,20.664302311318,7,8,65.6451816428484,101.315691637789,57.1467873292117,119.617812072227,151.463457531542
"816",337740,339290,"iconic-beat","right",1550,"event_code274","8",5.143,0.00516129032258065,97.98623746,4.224317163,0.677125696,149.911335529915,205.773361,0.0612376531118285,0.0465930874982617,0.047314512542543,0.0210524800890546,0.181589851654142,-0.254539700281454,-0.216872427139145,0.0258064516129032,0.0258064516129032,33.7453304659601,37.3587016870797,10,10,98.5343352313061,109.166689908319,49.1617246186953,162.510333510231,183.213492901629
"817",339300,340690,"iconic-deictic","right",1390,"event_code275","8",4.667,0.00503597122302158,72.59386133,3.252044148,0.548569914,151.271878937984,201.868543,0.0849793416964039,0.0956139549408531,0.0343285957798388,0.0304908611701062,0.146499861822955,-0.268634134693063,-0.232050870064469,0.201438848920863,0.201438848920863,25.311777849162,27.5567492776004,10,10,52.5578706914775,70.0798952956159,43.4435171355085,117.231991517582,141.317510476606
"818",345510,347040,"iconic","right",1530,"event_code276","8",4.429,0.00522875816993464,74.21003624,3.188685926,0.716420831,127.772075874126,221.494908,0.124900083853057,0.074580242006547,0.0434974441993654,0.085222664279121,0.191670663919537,-0.222804884442217,-0.179253841301815,0.65359477124183,0.65359477124183,20.9849532360052,20.3148781689186,11,11,68.4861329119992,82.636384280929,55.0283265829065,130.57725802902,131.90864096942
"819",347040,348940,"iconic-beat","right",1900,"event_code277","8",3.727,0.00631578947368421,83.80923411,2.525257697,0.666194377,162.525448213793,279.664737,0.0988140399319987,0.130602636548233,0.0625249315714141,0.116313005528167,0.251299480910878,-0.239018160090303,-0.171245081106828,0.105263157894737,0.126315789473684,31.5478177191884,29.8266270615496,13,14,54.9994357920029,91.735137970745,57.9799855501565,108.367247564496,177.212727332307
"820",350120,351970,"deictic-beat","right",1850,"event_code278","8",3.545,0.00648648648648649,67.23587046,4.330621946,0.644039131,141.217861649635,187.924131,0.147062998222118,0.101984184253295,0.0539946705778783,0.0184319447793132,0.180270354524252,-0.257809315974656,-0.342539451660742,0.994594594594595,0.0216216216216216,22.2339265218925,29.6690532187726,12,13,54.6308023108214,89.8202530129519,34.2239216883504,92.8994931941507,154.133785946917
"821",351970,353310,"iconic","right",1340,"event_code279","8",4,0.00522388059701493,98.40279849,3.404981143,0.79011985,113.663432452055,153.044978,0.117728634184038,0.144934963815356,0.0837320818606978,0.0593920364674018,0.145874703438865,-0.395418500805853,-0.413758427531583,0.507462686567164,0.477611940298507,16.6155889142413,18.8230624760055,9,9,53.0481974895793,51.0957394125515,27.9082323607844,65.0060331795995,82.9341311016727
"822",363014,363954,"iconic","right",940,"event_code280","8",2,0.0106382978723404,0.005617204,0.000246475,0.000126838,176.020098022222,230.031261,0.0718817689378642,0.162717688861936,0.0643549796175492,0.0407131249766169,0.203524053260767,-0.322387681187306,-0.32850359069309,0.127659574468085,0.127659574468085,39.7373179836952,32.4532632287971,5,5,72.6310971049853,84.6255735107403,69.7281281845392,126.278088253588,102.560869385348
"823",363954,365124,"iconic-deictic","right",1170,"event_code281","8",2.5,0.0094017094017094,0.02417372,0.000972363,0.000555924,170.8382236,272.856171,0.139849168528505,0.141605502648418,0.0571600824338925,0.110071294779471,0.0539697308030772,-0.133576760388848,-0.360925840644452,0.615384615384615,0.512820512820513,34.623219903365,23.0094864650562,9,8,72.6863261176839,68.3131176338905,59.9395375491629,122.063763229912,90.9350484175818
"824",365124,366574,"iconic","right",1450,"event_code282","8",3.111,0.00689655172413793,114.8322025,7.402326923,0.65291483,143.982324721311,255.523276,0.17865263419576,0.143283757965812,0.0590350091203663,0.0738895047026936,0.0363927227946982,-0.178219579346431,-0.420818845645436,0.358620689655172,0.220689655172414,34.8358511283152,32.8764140267323,11,12,88.6013751808488,88.4472944861048,60.5735252405659,203.253140508691,113.771305131721
"825",367574,368764,"iconic","right",1190,"event_code283","8",3.667,0.00588235294117647,76.69618243,4.429765386,0.770539774,133.561488747253,146.664599,0.169317851326517,0.137809980741214,0.0398806676070554,0.0244536573182011,0.124252551920317,-0.354499411585624,-0.382749365391118,0.235294117647059,0.302521008403361,17.3619688783028,13.0760241941619,9,4,61.6618594132269,38.6074383991133,53.3102825264649,102.158716526668,89.9843546121789
"826",379708,381768,"iconic","right",2060,"event_code284","8",5.111,0.00485436893203883,100.8604818,4.679545626,0.827266589,159.377547933333,208.882609,0.0651607788369994,0.119483883819897,0.0650314142372002,0.0476890722267065,0.171034895606506,-0.360737652013461,-0.37669142852965,0.0194174757281553,0.155339805825243,16.4395522162253,16.033663614995,13,16,46.595462760676,69.3290499682102,42.626278944124,99.0602792502222,87.3841487879902
"827",382448,384740,"iconic","right",2292,"event_code285","8",4.455,0.00523560209424084,77.76365451,3.624323135,0.646140798,163.26997491411,221.165119,0.140369973018586,0.127846662224743,0.0206381942189616,0.00538997470656607,0.166081453010671,-0.449211274026746,-0.446253090270104,0.31413612565445,0.31413612565445,16.9861041816064,23.3035210684594,16,17,36.0327828424751,52.4127640225139,30.2127108921558,68.9670514845457,92.5700526989165
"828",388358,389400,"iconic","right",1042,"event_code286","8",3.833,0.00671785028790787,61.38337341,1.320670112,0.503388501,132.750508422222,150.470285,0.0804412823180704,0.163139451145482,0.0795017998001688,0.0181502795009686,0.263433317587934,-0.338495173774625,-0.449403574163796,0.191938579654511,0.959692898272553,22.9813660597869,26.2190223636262,7,8,61.1709354258018,60.5482673955304,39.4316684565424,116.386992801653,98.8760652322125
"829",389408,392148,"beat","right",2740,"event_code287","8",4.615,0.00510948905109489,127.6837367,6.115320902,0.75357648,129.986973990783,157.878181,0.129571681720608,0.167648868241896,0.0290721761380353,0.0312209663667793,0.176319460754292,-0.30911327028838,-0.435944022255517,0.18978102189781,0.0145985401459854,22.0226174235974,14.7383531989433,21,20,56.5767634026337,42.0081830179023,54.6461348698329,109.963559558046,71.0272211420077
"830",393028,394158,"iconic","right",1130,"event_code288","8",4.75,0.00442477876106195,55.32237279,2.540618292,0.585909682,135.016096756757,158.341508,0.0460160168985781,0.1258400358476,0.0330390830388127,0.0455625792936319,0.214501642817017,-0.318459240867948,-0.345286219308222,0.141592920353982,0.0707964601769911,20.7668983137739,16.7178458254258,7,7,39.4158198289982,44.5566520162051,43.971862534291,96.79640279603,85.6406600476929
"831",394158,394648,"iconic","right",490,"event_code289","8",5,0.00408163265306122,94.72105943,1.54033415,0.514414743,142.3374725625,283.700287,0.14989891902656,0.135326754658129,0.0303968126406411,0.0604354576563594,0.236560070186573,-0.358041807728182,-0.378332918158136,0.816326530612245,0.979591836734694,28.8251707228824,11.8226235761987,3,3,36.6147902955835,35.0224193887707,41.2201091020219,97.1681596598916,46.12693580795
"832",394648,395718,"move","right",1070,"event_code290","8",4.5,0.00467289719626168,67.0233772,4.007101535,0.645553586,153.474392212121,281.642688,0.169296798600019,0.158423065984817,0.0228088981623667,0.0637002509285113,0.261286396609586,-0.268026995663929,-0.415629150394368,0.0373831775700935,0.785046728971963,34.7104234162406,17.9985374792144,6,6,60.7555985227606,53.4410464710507,46.2027343978594,122.137525662735,93.3969330123594
"833",395718,397448,"iconic","right",1730,"event_code291","8",4.111,0.00578034682080925,48.93935614,2.198707694,0.681697829,134.764657948276,153.61896,0.0862119119326801,0.16879129535645,0.0460985965263864,0.0310495719057112,0.145150955478803,-0.288119566024144,-0.423294080563205,0.416184971098266,0.115606936416185,19.4819775832986,16.0134282783509,8,11,70.2170221924153,56.6983921836769,46.353284589402,120.797732014545,74.4171598455902
"834",401108,401769,"discourse","right",661,"event_code292","8",4,0.00453857791225416,65.76890519,3.600582304,0.621068796,146.250295557377,186.483019,0.144477868348249,0.0640899181028311,0.0249870630367098,0.0234676459362845,0.170791691440549,-0.386746753588907,-0.414051883506397,0.302571860816944,0.968229954614221,26.1555960451442,14.3335292914391,5,5,37.0593715058613,51.0075145591827,41.6633828170675,87.2678205215026,55.2650818083858
"835",401769,402417,"discourse","right",648,"event_code293","8",6,0.00308641975308642,53.08391953,1.736283524,0.509969431,141.566966777778,156.185174,0.186648799062048,0.101666714939309,0.0259744160295495,0.0305743048509181,0.184082415971884,-0.394734280672274,-0.427412329548957,0.864197530864197,0.740740740740741,35.4500476571609,21.150055135123,4,4,55.4691430931598,66.9269816872784,38.3618369446825,95.7977860118006,93.5885185952823
"836",402417,403198,"deictic","right",781,"event_code294","8",3.5,0.00640204865556978,61.43155087,1.695841822,0.603714893,152.43949530303,184.70514,0.16750891448063,0.10671631100363,0.0297752855951552,0.0306753925765063,0.151650935875338,-0.408107770100065,-0.459819432080634,0.204865556978233,0.204865556978233,17.1269268201836,17.2357358551856,5,6,50.8163870630545,61.0565005308413,54.3520736352011,142.426052340181,100.016568954177
